,LIMIT_BAL,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,MARRIAGE_0,MARRIAGE_1,MARRIAGE_2,MARRIAGE_3,EDUCATION_0,EDUCATION_1,EDUCATION_2,EDUCATION_3,EDUCATION_4,EDUCATION_5,EDUCATION_6,SEX_1,SEX_2,class
10301,,,0.0,0.0,,,0.0,0.0,55213.0,59122.0,72930.0,76543.0,78143.0,,10000.0,20000.0,10000.0,8000.0,6000.0,5000.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
10302,140000.0,32.0,0.0,,0.0,,0.0,0.0,52825.0,,50440.0,,17990.0,15735.0,3000.0,5007.0,10000.0,5011.0,,10000.0,,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,,0
10303,100000.0,,0.0,,0.0,0.0,0.0,0.0,21345.0,26288.0,23386.0,25362.0,26318.0,42484.0,6363.0,4386.0,5362.0,4344.0,20000.0,4382.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
10304,60000.0,32.0,,0.0,,0.0,0.0,0.0,13070.0,14542.0,15998.0,,,17394.0,2000.0,2000.0,1278.0,760.0,,786.0,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,0.0,1.0,0
10305,,40.0,2.0,0.0,,0.0,0.0,0.0,27783.0,27584.0,28638.0,29584.0,30036.0,29404.0,1748.0,1802.0,,1200.0,,,0.0,,0.0,,0.0,0.0,0.0,1.0,,,0.0,0.0,1.0,1
10306,,24.0,0.0,,0.0,0.0,0.0,0.0,17331.0,17961.0,18689.0,,,19193.0,1600.0,1700.0,,1200.0,1000.0,1000.0,,1.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
10307,,23.0,,2.0,,2.0,2.0,2.0,27172.0,28224.0,29276.0,28635.0,30127.0,30525.0,1800.0,1800.0,,2250.0,1000.0,0.0,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,1.0,0.0,1
10308,,39.0,0.0,0.0,0.0,0.0,,0.0,238973.0,237196.0,233854.0,219409.0,216540.0,210675.0,10029.0,9218.0,10029.0,,,10059.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,,0
10309,90000.0,25.0,1.0,3.0,2.0,,2.0,2.0,25179.0,24496.0,23325.0,24336.0,24817.0,25338.0,0.0,0.0,1405.0,886.0,919.0,1104.0,0.0,0.0,1.0,0.0,,0.0,0.0,1.0,0.0,,,,0.0,1
10310,400000.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,183339.0,179701.0,179979.0,89317.0,59413.0,65890.0,10016.0,7473.0,6151.0,2000.0,,45.0,0.0,1.0,,,0.0,0.0,1.0,0.0,,,,0.0,1.0,0
10311,90000.0,,0.0,0.0,0.0,0.0,0.0,2.0,65924.0,,60050.0,61448.0,73852.0,,3000.0,2771.0,3000.0,13500.0,0.0,3000.0,0.0,,,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,1
10312,210000.0,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1443.0,1443.0,1443.0,1443.0,1443.0,,,1443.0,1443.0,,1443.0,1443.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0
10313,,26.0,0.0,0.0,0.0,0.0,,0.0,123148.0,,42090.0,61558.0,80894.0,93938.0,15447.0,12004.0,21558.0,20894.0,15000.0,20000.0,0.0,,1.0,0.0,0.0,,1.0,,,0.0,0.0,1.0,,0
10314,,45.0,0.0,,0.0,0.0,,0.0,,36002.0,,38935.0,40633.0,41393.0,,3900.0,3900.0,,3100.0,,0.0,1.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0
10315,200000.0,,3.0,2.0,2.0,,,7.0,2443.0,2443.0,2443.0,2443.0,2443.0,2443.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,1.0,0.0,1
10316,,25.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,,48285.0,390.0,390.0,390.0,390.0,,390.0,390.0,390.0,390.0,,,,1.0,0.0,,0.0,1.0,,0.0,0.0,0.0,1.0,0.0,0
10317,120000.0,38.0,2.0,2.0,2.0,2.0,,,77468.0,78642.0,79757.0,80853.0,82715.0,84805.0,3000.0,3000.0,3000.0,3300.0,3600.0,2700.0,0.0,,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,1.0,0.0,1
10318,390000.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,252109.0,,180074.0,,198721.0,162444.0,,7508.0,6000.0,,6341.0,5000.0,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
10319,30000.0,21.0,0.0,,0.0,0.0,0.0,0.0,28640.0,29133.0,30022.0,30068.0,28829.0,24935.0,1400.0,,1328.0,709.0,1101.0,1102.0,,1.0,,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,1.0,0
10320,30000.0,53.0,2.0,0.0,0.0,0.0,0.0,0.0,34775.0,35946.0,37685.0,33305.0,28305.0,20371.0,1733.0,,1072.0,1089.0,3101.0,5000.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,1.0,0
10321,,30.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,1.0,0.0,,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,,1
10322,,42.0,2.0,0.0,0.0,0.0,0.0,0.0,203340.0,205172.0,,141141.0,144216.0,144027.0,8064.0,9474.0,4944.0,,5214.0,10314.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,1.0,0
10323,150000.0,28.0,0.0,,-1.0,-1.0,0.0,0.0,5527.0,614.0,12515.0,10749.0,,5749.0,,13000.0,12006.0,7000.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,1.0,0
10324,80000.0,24.0,0.0,0.0,,0.0,0.0,0.0,56222.0,52268.0,29402.0,20983.0,21096.0,22252.0,2000.0,1800.0,,759.0,1500.0,1100.0,0.0,0.0,1.0,0.0,,1.0,0.0,,0.0,,,0.0,,0
10325,160000.0,32.0,0.0,0.0,0.0,0.0,0.0,-1.0,38254.0,38919.0,17243.0,18478.0,3541.0,6459.0,1907.0,,2000.0,300.0,6459.0,,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,,0.0,0
10326,90000.0,,0.0,0.0,0.0,0.0,0.0,0.0,58438.0,60208.0,62000.0,60673.0,22196.0,,2572.0,3188.0,,1000.0,8000.0,1000.0,0.0,1.0,0.0,0.0,,,,0.0,0.0,,0.0,1.0,0.0,0
10327,,32.0,0.0,0.0,,2.0,2.0,2.0,24114.0,25417.0,28777.0,29107.0,29693.0,30456.0,2000.0,,1100.0,1200.0,1400.0,0.0,0.0,1.0,0.0,0.0,,0.0,1.0,,0.0,,0.0,0.0,1.0,0
10328,90000.0,30.0,2.0,0.0,,,0.0,2.0,75620.0,75382.0,73980.0,75036.0,,75708.0,3300.0,3350.0,3300.0,5500.0,1600.0,3950.0,0.0,0.0,1.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,,1.0,1
10329,250000.0,43.0,-1.0,-1.0,-2.0,-1.0,-1.0,0.0,399.0,,-3.0,,51169.0,51482.0,508.0,3.0,24.0,51800.0,1826.0,1787.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,1.0,0
10330,100000.0,29.0,3.0,,0.0,0.0,2.0,0.0,,85548.0,85391.0,,,50689.0,0.0,,5864.0,0.0,2000.0,2000.0,0.0,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,1.0,1
10331,,41.0,-1.0,-1.0,,,-1.0,-1.0,1338.0,-24.0,8324.0,5872.0,23020.0,2367.0,0.0,8348.0,,23020.0,2367.0,3117.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,1.0,,1
10332,180000.0,,0.0,,0.0,,0.0,0.0,34607.0,43623.0,46667.0,,,35235.0,10000.0,5000.0,15000.0,5000.0,,5000.0,,0.0,1.0,,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,1.0,0
10333,120000.0,28.0,1.0,-1.0,2.0,2.0,,-1.0,,780.0,390.0,,,-18.0,1170.0,0.0,0.0,762.0,0.0,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,,0
10334,20000.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,,12245.0,,14192.0,14096.0,,1273.0,1392.0,,389.0,1000.0,140.0,0.0,0.0,1.0,0.0,0.0,,1.0,0.0,0.0,,,0.0,1.0,0
10335,,26.0,0.0,0.0,0.0,-1.0,0.0,0.0,,15193.0,13516.0,1541.0,8805.0,,,1150.0,1600.0,8000.0,5000.0,,0.0,0.0,1.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
10336,80000.0,36.0,,0.0,,0.0,0.0,,77870.0,,81757.0,77200.0,77669.0,79667.0,,3900.0,2750.0,,3200.0,2964.0,0.0,1.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,1
10337,110000.0,35.0,0.0,0.0,0.0,0.0,0.0,,,110828.0,109937.0,47250.0,,,6100.0,,2000.0,2000.0,,2000.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,1.0,,0
10338,20000.0,46.0,0.0,0.0,0.0,0.0,,0.0,11027.0,12038.0,13064.0,14888.0,14352.0,14652.0,,1225.0,2049.0,0.0,531.0,537.0,,0.0,,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,,0.0,0
10339,,28.0,,2.0,2.0,,0.0,0.0,61743.0,62197.0,59892.0,,57969.0,55220.0,2800.0,,3000.0,3000.0,3000.0,23000.0,0.0,0.0,1.0,,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,1
10340,120000.0,,1.0,,2.0,2.0,0.0,0.0,21134.0,20502.0,,24135.0,28723.0,31258.0,0.0,5000.0,,5000.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,,1
10341,410000.0,50.0,0.0,0.0,,0.0,0.0,,,,248934.0,246011.0,240845.0,,9000.0,,10000.0,7500.0,8000.0,8000.0,0.0,1.0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
10342,60000.0,55.0,3.0,2.0,0.0,0.0,0.0,0.0,74786.0,,63821.0,,63807.0,57482.0,0.0,9400.0,2271.0,2425.0,,2142.0,,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,,0.0,1.0,1
10343,350000.0,55.0,,-1.0,-1.0,-1.0,-1.0,-1.0,3518.0,1931.0,1630.0,7461.0,4124.0,,1935.0,1630.0,7461.0,4124.0,1261.0,,0.0,1.0,,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
10344,200000.0,27.0,-2.0,,-2.0,,-2.0,-2.0,264.0,264.0,264.0,,264.0,264.0,264.0,264.0,264.0,264.0,264.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0
10345,240000.0,36.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
10346,20000.0,38.0,2.0,0.0,0.0,-1.0,-1.0,-1.0,19868.0,,19900.0,,,0.0,,1000.0,,390.0,0.0,,0.0,1.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,,0.0,1
10347,,26.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,390.0,2078.0,390.0,390.0,0.0,780.0,2078.0,390.0,,0.0,,,0.0,0.0,1.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,1.0,0
10348,130000.0,28.0,0.0,0.0,,0.0,,0.0,86914.0,85558.0,77163.0,,46637.0,51409.0,,,5000.0,3000.0,6000.0,13031.0,0.0,1.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,1.0,0
10349,,32.0,,-2.0,-2.0,-2.0,-2.0,-2.0,,482.0,9034.0,,5988.0,16890.0,486.0,,,,16899.0,14028.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0
10350,80000.0,27.0,,0.0,,-2.0,-2.0,,80000.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,1.0,,,,0.0,,0.0,1.0,0
10351,120000.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,,117419.0,116281.0,117392.0,117791.0,112505.0,4615.0,7175.0,4529.0,,4029.0,4237.0,,,,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
10352,,24.0,-1.0,,-1.0,-1.0,-1.0,-2.0,,3773.0,10132.0,4818.0,0.0,0.0,3773.0,10139.0,4830.0,0.0,0.0,1960.0,0.0,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
10353,140000.0,41.0,,2.0,,-1.0,0.0,-1.0,780.0,390.0,390.0,780.0,390.0,390.0,0.0,390.0,780.0,0.0,,,0.0,1.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,1.0,0
10354,50000.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,50486.0,50035.0,49388.0,10275.0,9598.0,8382.0,,1192.0,1000.0,2000.0,,1500.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,1.0,0
10355,260000.0,,0.0,0.0,0.0,0.0,0.0,,,,21557.0,23186.0,14117.0,15797.0,3203.0,6015.0,5055.0,2011.0,4078.0,4522.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
10356,120000.0,47.0,-1.0,,3.0,2.0,0.0,0.0,632.0,948.0,948.0,632.0,632.0,,948.0,0.0,0.0,316.0,,466.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
10357,,34.0,0.0,,0.0,0.0,0.0,0.0,131887.0,133440.0,134272.0,136281.0,138687.0,118873.0,,5007.0,,,5000.0,4005.0,,1.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,0.0,0
10358,200000.0,31.0,-2.0,-2.0,-2.0,-2.0,,,15321.0,,933.0,21227.0,55272.0,58587.0,5006.0,938.0,21380.0,58007.0,51413.0,7738.0,0.0,,1.0,0.0,0.0,1.0,0.0,,0.0,,0.0,,0.0,0
10359,,40.0,2.0,0.0,0.0,2.0,,2.0,,,45674.0,44639.0,,48592.0,1800.0,,0.0,3707.0,1900.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,,1.0,1
10360,60000.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,,11160.0,10913.0,12469.0,6060.0,,3160.0,2604.0,2160.0,4060.0,3382.0,3751.0,0.0,,,,0.0,0.0,,0.0,,0.0,0.0,0.0,1.0,0
10361,80000.0,,2.0,2.0,2.0,,2.0,0.0,54313.0,57988.0,59271.0,60013.0,58453.0,60155.0,4600.0,2800.0,,0.0,2800.0,6300.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,1.0,0
10362,260000.0,40.0,0.0,0.0,0.0,0.0,0.0,,241565.0,,127074.0,14.0,124493.0,128463.0,13000.0,6500.0,0.0,124479.0,6000.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,1.0,0
10363,130000.0,45.0,0.0,0.0,0.0,0.0,,-2.0,126840.0,116746.0,,,0.0,0.0,5298.0,2606.0,0.0,0.0,0.0,,0.0,1.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,1.0,0
10364,470000.0,45.0,0.0,,,0.0,0.0,,212948.0,188435.0,,153366.0,,,,,,5000.0,10000.0,15000.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,1.0,0
10365,170000.0,,1.0,-2.0,-2.0,,-2.0,-2.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,1.0,0
10366,,,0.0,0.0,0.0,0.0,0.0,0.0,,337765.0,,136102.0,,,100000.0,10007.0,3601.0,,35802.0,2013.0,0.0,1.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
10367,,34.0,1.0,2.0,,-1.0,,,40286.0,38008.0,9497.0,9124.0,7128.0,2745.0,14.0,9497.0,9124.0,2000.0,1200.0,,,,,0.0,0.0,1.0,0.0,,,0.0,0.0,,,0
10368,,38.0,1.0,,-1.0,,-1.0,-2.0,-163.0,-553.0,212.0,,-918.0,,0.0,2000.0,51002.0,,0.0,2000.0,,1.0,0.0,0.0,0.0,0.0,1.0,,,0.0,0.0,0.0,1.0,0
10369,50000.0,26.0,2.0,,2.0,2.0,2.0,0.0,47068.0,46010.0,49333.0,49708.0,45112.0,42063.0,0.0,4070.0,1551.0,0.0,1528.0,,0.0,,1.0,0.0,0.0,1.0,,0.0,0.0,0.0,,,1.0,1
10370,60000.0,28.0,1.0,,-2.0,,-1.0,0.0,0.0,,0.0,619.0,39224.0,,0.0,,619.0,,1500.0,1500.0,0.0,0.0,1.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
10371,50000.0,23.0,,0.0,0.0,0.0,,0.0,11744.0,10935.0,11664.0,10872.0,,9456.0,1507.0,1500.0,300.0,500.0,500.0,118.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,,0.0,1
10372,,29.0,2.0,0.0,0.0,0.0,0.0,0.0,45153.0,36123.0,26113.0,22661.0,20351.0,,2904.0,1500.0,1000.0,2000.0,1000.0,2000.0,,0.0,1.0,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,1
10373,270000.0,,0.0,0.0,0.0,0.0,0.0,0.0,74813.0,75221.0,73293.0,,74734.0,76089.0,3000.0,4000.0,,5000.0,4000.0,5000.0,0.0,1.0,0.0,,,0.0,1.0,,0.0,0.0,0.0,0.0,,0
10374,20000.0,53.0,0.0,0.0,0.0,0.0,,0.0,19165.0,16851.0,14431.0,9150.0,,0.0,3000.0,3000.0,5000.0,6000.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
10375,,38.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,1
10376,,34.0,0.0,0.0,,,0.0,0.0,234328.0,,157345.0,155335.0,,150514.0,8913.0,5449.0,,5370.0,4435.0,4432.0,0.0,1.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,1
10377,240000.0,43.0,-2.0,-2.0,,-2.0,-2.0,,5740.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,1.0,0.0,0
10378,50000.0,,0.0,0.0,0.0,0.0,0.0,,25411.0,,28245.0,29176.0,28696.0,29321.0,2000.0,2000.0,1500.0,1000.0,913.0,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,,0.0,1
10379,,,1.0,-1.0,-1.0,-1.0,,-1.0,,326.0,326.0,652.0,,326.0,652.0,326.0,652.0,0.0,326.0,326.0,0.0,0.0,1.0,,0.0,0.0,1.0,0.0,0.0,0.0,,1.0,0.0,1
10380,,38.0,0.0,0.0,,0.0,,-1.0,,92054.0,50120.0,19587.0,10577.0,,5000.0,5120.0,,,7533.0,1000.0,,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
10381,30000.0,26.0,1.0,3.0,2.0,2.0,0.0,0.0,31305.0,30527.0,30789.0,,30276.0,29695.0,0.0,1060.0,,1251.0,1078.0,1243.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
10382,280000.0,25.0,-2.0,-2.0,-2.0,,,-2.0,985.0,,,0.0,,4778.0,,500.0,0.0,500.0,4778.0,4898.0,0.0,0.0,1.0,0.0,,1.0,0.0,,,,0.0,0.0,1.0,0
10383,80000.0,27.0,0.0,0.0,0.0,,0.0,0.0,82150.0,80163.0,,,81614.0,78268.0,3463.0,,3624.0,3200.0,,6200.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,1.0,0
10384,50000.0,23.0,0.0,0.0,,,0.0,0.0,,,7251.0,8326.0,9184.0,10031.0,,1125.0,1200.0,,,1000.0,0.0,1.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,1.0,1
10385,360000.0,,1.0,2.0,-1.0,0.0,-1.0,,18886.0,14249.0,,2404.0,,0.0,0.0,3828.0,2000.0,319.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
10386,50000.0,51.0,-1.0,-1.0,-1.0,-1.0,-1.0,,6700.0,13902.0,42835.0,8500.0,0.0,0.0,,42863.0,8500.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,0.0,0
10387,160000.0,,-1.0,-1.0,,-1.0,2.0,,,780.0,390.0,1080.0,540.0,390.0,780.0,,1080.0,0.0,390.0,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,,0
10388,,40.0,-1.0,-1.0,-1.0,-1.0,-1.0,,4843.0,,1054.0,1708.0,3014.0,3037.0,2942.0,1057.0,1708.0,3014.0,3037.0,4974.0,,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,0
10389,10000.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,6691.0,7723.0,,9081.0,8877.0,,1142.0,1286.0,500.0,320.0,529.0,500.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,0.0,,,,0
10390,50000.0,,0.0,0.0,0.0,0.0,,0.0,,14800.0,16394.0,,7717.0,,1500.0,2000.0,1091.0,2000.0,,500.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,,0
10391,,27.0,0.0,0.0,0.0,0.0,0.0,0.0,128137.0,109868.0,,102584.0,91030.0,82634.0,4000.0,4019.0,4017.0,3100.0,4500.0,5380.0,,0.0,1.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,1.0,0
10392,150000.0,25.0,-2.0,,,-1.0,0.0,0.0,1072.0,,3271.0,16741.0,8230.0,6517.0,1321.0,3271.0,16741.0,0.0,3885.0,11970.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,1.0,0.0,,1.0,0
10393,50000.0,51.0,2.0,2.0,2.0,2.0,0.0,0.0,33384.0,34554.0,35690.0,34817.0,36252.0,37645.0,2000.0,2000.0,0.0,2000.0,2000.0,2000.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
10394,450000.0,39.0,-2.0,-2.0,-2.0,-2.0,-2.0,,8494.0,24178.0,5307.0,118852.0,11489.0,26518.0,,,,11489.0,26518.0,3575.0,0.0,,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,,1.0,0
10395,280000.0,29.0,-2.0,,-2.0,,-2.0,-2.0,0.0,0.0,320.0,2139.0,0.0,,0.0,320.0,2139.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0
10396,310000.0,31.0,0.0,0.0,0.0,0.0,,0.0,,168933.0,163384.0,164700.0,142767.0,125972.0,6006.0,,10000.0,9000.0,5000.0,4500.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,0.0,0.0,1.0,0
10397,200000.0,35.0,-1.0,-1.0,-1.0,-1.0,-1.0,,467.0,2628.0,287.0,9471.0,985.0,4489.0,,,9500.0,1000.0,4500.0,1301.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,0.0,,1.0,0
10398,160000.0,28.0,,-2.0,,-2.0,,-2.0,,645.0,,5477.0,2258.0,1849.0,645.0,2118.0,5477.0,2276.0,,5543.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
10399,220000.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,199040.0,,143895.0,147039.0,152384.0,159631.0,10032.0,7000.0,,,,7000.0,0.0,,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,,0.0,1.0,0
10400,500000.0,38.0,,0.0,-1.0,0.0,0.0,0.0,,2760.0,36861.0,,34255.0,,2700.0,36861.0,10000.0,,1000.0,5622.0,0.0,1.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
10401,,24.0,0.0,0.0,0.0,0.0,0.0,0.0,81111.0,67891.0,56993.0,42663.0,43136.0,43676.0,3000.0,7139.0,6000.0,1694.0,2000.0,3000.0,0.0,,1.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,,0
10402,120000.0,46.0,-2.0,-2.0,,-2.0,,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,,0.0,0.0,,0.0,1.0,,0.0,0.0,,0.0,1.0,1
10403,500000.0,,,0.0,0.0,,0.0,0.0,493251.0,496315.0,,489978.0,,474301.0,18725.0,18000.0,17534.0,,18007.0,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,1.0,0.0,0
10404,,,0.0,-1.0,0.0,0.0,-2.0,-2.0,26230.0,2829.0,,-780.0,-780.0,-780.0,,4000.0,780.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,0.0,,0.0,1.0,0.0,0
10405,100000.0,,,0.0,,0.0,0.0,0.0,89988.0,,94478.0,59387.0,60953.0,59786.0,,4135.0,2200.0,,2162.0,2697.0,0.0,0.0,1.0,0.0,0.0,,,1.0,0.0,,0.0,0.0,1.0,0
10406,80000.0,34.0,0.0,,0.0,2.0,2.0,2.0,25935.0,27210.0,28783.0,30003.0,29385.0,31401.0,2000.0,2338.0,2000.0,0.0,2500.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,1.0,0
10407,50000.0,57.0,2.0,2.0,-2.0,-2.0,-2.0,-2.0,50525.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,1.0,0.0,0.0,,0.0,1.0,1
10408,30000.0,38.0,1.0,-2.0,-2.0,-1.0,2.0,2.0,0.0,0.0,0.0,239.0,89.0,,0.0,0.0,239.0,0.0,500.0,0.0,0.0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,0
