,LIMIT_BAL,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,MARRIAGE_0,MARRIAGE_1,MARRIAGE_2,MARRIAGE_3,EDUCATION_0,EDUCATION_1,EDUCATION_2,EDUCATION_3,EDUCATION_4,EDUCATION_5,EDUCATION_6,SEX_1,SEX_2,class
7446,200000,26,0,0,0,0,0,0,200849,146340,146660,145623,144166,145141,80000,4600,6000,4700,4800,5000,0,0,1,0,0,1,0,0,0,0,0,0,1,0
7447,160000,34,-1,0,0,0,0,2,2947,4593,6057,6519,7130,6578,2000,2000,1000,1000,0,2000,0,1,0,0,0,0,0,1,0,0,0,1,0,0
7448,240000,50,-2,-2,-2,-2,-2,-2,498,-2,497,-3,-3,-3,0,499,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
7449,190000,37,0,0,2,2,2,2,105679,115049,117856,119570,116284,123528,11000,6000,5000,0,9000,4000,0,1,0,0,0,0,1,0,0,0,0,0,1,0
7450,50000,34,0,0,0,0,0,0,24636,25064,51224,26230,18755,19227,1500,2300,2800,1000,1150,1000,0,1,0,0,0,0,1,0,0,0,0,0,1,0
7451,120000,37,-1,2,0,0,0,2,16241,16680,17695,17901,19608,19143,1000,1600,800,2000,0,1600,0,0,1,0,0,0,1,0,0,0,0,1,0,1
7452,20000,40,0,0,0,0,0,0,14353,16580,16730,17930,18267,18604,3000,1800,2000,1000,1000,1000,0,1,0,0,0,0,1,0,0,0,0,1,0,0
7453,440000,29,0,0,0,0,0,0,169661,167199,158520,156977,157963,151936,8071,9021,7013,6013,6028,6010,0,0,1,0,0,1,0,0,0,0,0,0,1,0
7454,60000,25,2,2,2,0,0,0,60323,60729,56473,28603,22191,20750,2000,0,1135,1822,1500,1500,0,0,1,0,0,0,1,0,0,0,0,1,0,0
7455,180000,38,-1,-1,0,-1,-1,-1,390,10426,21430,21040,2234,12485,10426,11820,21040,2234,10641,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
7456,30000,30,0,0,-1,2,-1,-1,3836,4380,1169,779,566,1361,1016,1169,0,567,1365,1834,0,1,0,0,0,1,0,0,0,0,0,0,1,0
7457,200000,29,0,0,0,0,0,0,118729,121398,125899,128933,129427,132338,4874,6690,7000,4500,5000,4682,0,1,0,0,0,0,1,0,0,0,0,0,1,0
7458,250000,50,-2,-2,-1,-1,-1,-2,18381,2749,5285,9138,1187,1235,2749,5674,9527,1187,1235,2678,0,1,0,0,0,1,0,0,0,0,0,0,1,0
7459,500000,49,-1,-1,-1,-1,-1,-1,12939,28805,41027,36073,46096,103065,28954,41027,36073,46096,103065,154321,0,1,0,0,0,1,0,0,0,0,0,1,0,0
7460,100000,28,-1,0,0,-1,-1,-1,103728,104908,65800,18300,33336,31558,3184,3000,18300,33336,984,63000,0,0,1,0,0,0,0,1,0,0,0,1,0,1
7461,360000,43,0,-1,-1,-1,0,0,30769,13532,840,68110,55905,42239,13952,864,124037,1679,1163,1126,0,1,0,0,0,1,0,0,0,0,0,1,0,0
7462,500000,39,0,0,0,0,0,0,418958,439432,440324,440565,440050,438953,39432,20000,20000,20000,20000,20000,0,1,0,0,0,1,0,0,0,0,0,0,1,0
7463,30000,22,3,2,2,2,2,3,26061,25349,27826,27080,30525,29764,0,3200,0,3900,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
7464,100000,33,0,0,2,0,0,0,90825,97242,94407,95124,96354,64168,8800,0,2951,2300,7174,2700,0,0,1,0,0,1,0,0,0,0,0,0,1,0
7465,180000,24,-2,-2,-2,-2,-1,2,2294,1290,2109,600,476,326,1296,2120,901,476,0,326,0,0,1,0,0,0,1,0,0,0,0,1,0,0
7466,50000,48,0,0,0,0,0,0,50411,48409,42248,33855,28064,29660,5000,2000,2500,2500,2000,2500,0,1,0,0,0,0,0,1,0,0,0,0,1,0
7467,30000,44,4,3,2,7,7,7,2646,2646,2646,2646,2646,2646,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
7468,90000,46,-1,2,-1,-1,-1,-1,1651,390,390,390,1848,930,0,390,1950,1848,1710,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
7469,20000,31,0,0,0,0,0,0,5556,3684,4298,3882,3563,3242,1028,1032,1000,72,369,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
7470,170000,50,-1,-1,-1,-1,-1,-1,79210,660,15360,891,13460,32136,660,15360,891,13460,32136,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
7471,390000,31,0,0,0,0,0,0,50620,43220,44237,46495,47751,51941,5000,3000,3000,2000,5000,5000,0,0,1,0,0,1,0,0,0,0,0,0,1,0
7472,340000,30,0,0,0,0,-1,0,257884,254863,24810,27502,3490,99514,13000,2000,5000,3490,99000,5000,0,0,1,0,0,0,1,0,0,0,0,0,1,0
7473,200000,26,0,0,0,0,0,0,134780,138349,141821,145144,148268,151604,6000,6000,6000,6000,6000,6200,0,0,1,0,0,1,0,0,0,0,0,0,1,0
7474,30000,26,0,0,0,0,0,0,30244,29640,30451,29391,30042,28436,1701,1600,1500,1095,1500,2000,0,0,1,0,0,0,0,1,0,0,0,0,1,0
7475,20000,28,0,0,0,0,0,0,8814,10167,21774,10707,10539,10757,1500,1200,378,389,400,600,0,0,1,0,0,0,1,0,0,0,0,1,0,0
7476,130000,46,0,0,0,-2,-2,-2,125557,124900,0,0,0,0,2498,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
7477,80000,24,0,0,0,0,0,-1,60423,55120,20407,18839,3810,23836,2007,2000,1014,0,23836,3000,0,0,1,0,0,0,1,0,0,0,0,0,1,0
7478,90000,32,0,0,0,0,0,0,39664,24589,22677,20842,20545,20989,1657,1676,1554,805,846,651,0,1,0,0,0,0,1,0,0,0,0,0,1,0
7479,210000,28,0,0,0,0,0,0,74235,74108,59594,51877,44293,38215,4000,5000,2000,2540,3000,3000,0,0,1,0,0,1,0,0,0,0,0,0,1,0
7480,50000,43,-1,2,-1,-1,2,-1,780,390,390,650,260,520,0,390,650,0,800,800,0,1,0,0,0,0,1,0,0,0,0,1,0,1
7481,180000,32,0,0,0,0,0,0,154374,153018,146396,136531,138502,136665,7500,7000,5000,5000,6000,5137,0,0,1,0,0,1,0,0,0,0,0,1,0,0
7482,360000,27,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
7483,340000,49,0,-1,-1,0,0,0,9983,43418,388126,358617,333690,302528,43418,388126,12500,11000,11000,11180,0,1,0,0,0,0,1,0,0,0,0,1,0,0
7484,160000,28,0,0,0,0,-1,0,70243,47779,28052,7222,99669,84426,7042,2000,1000,99669,12600,10000,0,0,1,0,0,1,0,0,0,0,0,0,1,0
7485,180000,35,0,0,0,0,0,0,52160,46545,43604,43571,19360,20650,3022,3005,3002,3004,3000,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
7486,500000,32,0,0,0,0,0,0,15491,22984,20700,19805,23802,23085,12992,2009,5000,5000,2000,7000,0,1,0,0,0,1,0,0,0,0,0,1,0,0
7487,110000,35,0,0,0,0,0,0,6137,7040,3861,4869,4966,5070,1053,1073,1081,178,184,185,0,1,0,0,0,0,1,0,0,0,0,0,1,1
7488,50000,29,0,0,0,0,0,0,23469,23110,22792,20861,19116,15286,1437,1236,649,831,568,226,0,0,1,0,0,0,1,0,0,0,0,1,0,0
7489,380000,43,1,-2,-2,-1,-1,-1,0,0,0,2039,0,4481,0,0,2039,0,4481,312,0,1,0,0,0,0,1,0,0,0,0,0,1,0
7490,30000,41,1,2,0,0,0,0,14110,13591,14309,15320,15774,15950,0,1244,1255,709,578,741,0,1,0,0,0,0,1,0,0,0,0,1,0,0
7491,90000,23,0,0,0,0,0,0,87727,89402,88118,87852,49042,49251,3160,3688,4559,1665,1707,1807,0,0,1,0,0,0,1,0,0,0,0,0,1,0
7492,10000,61,0,0,0,0,0,0,7700,8595,9273,9774,9973,9638,1293,1235,1000,199,193,197,0,0,1,0,0,0,0,1,0,0,0,1,0,1
7493,230000,48,-1,-1,0,0,-2,-1,500,14883,33151,0,0,469,14883,20757,0,0,469,716,0,1,0,0,0,0,0,1,0,0,0,0,1,0
7494,20000,49,2,0,0,0,0,0,7823,8691,9701,9894,10102,10534,1151,1161,354,367,600,600,0,0,1,0,0,0,1,0,0,0,0,1,0,1
7495,260000,30,0,0,0,2,0,0,98560,100980,222102,108724,68500,69174,4000,11900,207,2003,2003,2003,0,0,1,0,0,0,1,0,0,0,0,1,0,0
7496,100000,38,1,2,0,0,0,0,66459,43930,25762,27848,66537,57506,0,1700,3000,40000,2500,2560,0,1,0,0,0,0,1,0,0,0,0,0,1,0
7497,340000,38,-2,-2,-2,-2,-2,-2,0,780,0,0,0,0,780,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1
7498,20000,22,-1,-1,2,0,0,-1,631,1170,780,390,0,780,1800,0,0,0,2000,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1
7499,200000,33,1,2,2,2,0,0,98990,96566,103019,100464,102844,105505,0,9000,0,4000,4500,4000,0,0,1,0,0,0,1,0,0,0,0,1,0,0
7500,400000,30,0,0,-1,-1,-1,-1,161226,139481,17939,10315,22728,11493,5000,17939,12845,22728,11493,10703,0,1,0,0,0,0,1,0,0,0,0,0,1,0
7501,130000,52,0,0,2,2,0,0,82399,89003,90160,87817,89746,98655,7931,3500,0,3499,10648,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
7502,410000,30,-2,-2,-2,-2,-2,-2,0,8417,0,2830,0,0,8417,0,2830,0,0,500,0,0,1,0,0,1,0,0,0,0,0,0,1,0
7503,30000,23,-2,-1,-1,-1,0,0,2700,899,-1581,28419,29016,30908,899,0,30000,1055,2376,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
7504,200000,28,0,0,0,0,0,0,7484,8273,13249,22319,17279,9853,2000,13000,10000,5000,5000,4000,0,0,1,0,0,1,0,0,0,0,0,0,1,0
7505,200000,31,0,0,0,0,0,0,192698,196484,177001,100908,98873,95548,8135,7163,3783,3766,3500,4000,0,0,1,0,0,0,1,0,0,0,0,0,1,0
7506,280000,31,-1,-1,-2,-1,-1,-1,2158,-2,-2,5823,2900,42128,0,0,5825,2915,42338,2419,0,0,1,0,0,1,0,0,0,0,0,1,0,1
7507,350000,52,3,2,2,7,7,7,2400,2400,2400,2400,2400,2400,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
7508,500000,44,0,0,0,0,0,0,380502,295489,206296,354521,358009,394932,10481,12042,160042,46043,53181,15071,0,0,1,0,0,1,0,0,0,0,0,0,1,0
7509,360000,44,-1,-1,-1,-1,-1,-1,18295,3199,6131,7662,19423,28351,3204,6195,7664,19423,28351,3250,0,1,0,0,0,1,0,0,0,0,0,1,0,0
7510,330000,24,0,0,0,0,0,0,341499,334929,317997,274132,267622,261246,12500,10882,9902,10000,10000,17629,0,0,1,0,0,1,0,0,0,0,0,0,1,0
7511,50000,22,-2,-2,-2,-2,-1,0,64498,58261,401,43091,29842,30601,349,595,54061,32384,1234,1500,0,0,1,0,0,0,1,0,0,0,0,0,1,0
7512,180000,30,0,0,0,0,0,0,8531,9432,10771,11965,11903,12769,1200,1500,1431,369,1000,1000,0,1,0,0,0,0,1,0,0,0,0,0,1,0
7513,330000,28,0,0,0,0,0,0,32316,33705,28743,28217,25432,19938,2000,2000,2000,800,687,812,0,0,1,0,0,1,0,0,0,0,0,0,1,0
7514,340000,53,-1,-1,-1,-2,-2,-1,3780,3295,1461,1903,1492,4409,3295,1461,1903,1492,4409,3396,0,1,0,0,0,1,0,0,0,0,0,1,0,0
7515,200000,38,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
7516,280000,31,1,-1,2,2,-1,-1,0,3405,2973,0,962,3481,3405,0,0,962,3481,9,0,0,1,0,0,1,0,0,0,0,0,1,0,0
7517,290000,38,-1,-1,-1,-1,-1,0,3137,7999,2948,-6097,11037,17834,8042,2980,2777,17941,10002,10000,0,1,0,0,0,0,1,0,0,0,0,1,0,0
7518,230000,35,0,0,-2,-2,-2,-2,22909,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
7519,100000,28,0,0,0,0,0,0,101557,101518,97664,70995,70183,71068,5000,4000,2700,2500,2800,2600,0,0,1,0,0,0,1,0,0,0,0,0,1,0
7520,30000,30,1,5,4,3,2,2,28534,27805,27090,26361,26831,27552,0,0,0,1200,1300,985,0,1,0,0,0,0,1,0,0,0,0,0,1,1
7521,330000,27,0,0,0,0,2,2,322464,325625,323182,325197,327750,321936,13248,13120,12833,14344,8567,7060,0,0,1,0,0,1,0,0,0,0,0,0,1,1
7522,350000,32,0,0,0,0,0,0,67761,63187,58719,60737,63593,82202,8007,2200,3000,4000,20000,8000,0,1,0,0,0,1,0,0,0,0,0,0,1,0
7523,90000,41,0,0,0,0,0,0,61287,62678,63198,61633,62837,69422,3021,4236,3000,2000,7000,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
7524,50000,53,0,0,0,0,0,0,34664,17242,18417,18877,18985,18184,1500,1500,1000,800,2000,1000,0,0,0,1,0,0,1,0,0,0,0,1,0,0
7525,220000,38,0,0,0,0,0,0,209044,211453,217237,198681,202479,206221,7705,9656,7189,7404,7490,7517,0,0,1,0,0,1,0,0,0,0,0,1,0,0
7526,50000,47,0,0,0,0,0,0,11325,12335,13431,14439,14602,14918,1504,1600,1537,700,700,600,0,1,0,0,0,0,1,0,0,0,0,1,0,0
7527,500000,28,0,0,0,0,0,0,47399,48711,48642,49062,149034,181876,2361,1500,1128,100330,100486,2114,0,0,1,0,0,0,1,0,0,0,0,1,0,0
7528,200000,34,0,0,0,0,0,0,189279,195200,60278,58972,55731,99900,10000,5023,5000,5000,50000,4000,0,0,1,0,0,0,1,0,0,0,0,0,1,0
7529,50000,47,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
7530,390000,26,2,0,0,0,0,0,112320,106156,95039,85806,76981,69641,5073,3950,2627,2044,2344,3036,0,0,1,0,0,1,0,0,0,0,0,1,0,1
7531,70000,33,0,0,2,0,0,0,21670,24401,23716,24124,24684,25222,3400,0,1100,1100,1100,1103,0,1,0,0,0,0,1,0,0,0,0,1,0,0
7532,130000,25,0,0,0,0,0,0,55368,58035,47313,44568,48560,51529,5000,5000,5000,5000,5000,5000,0,0,1,0,0,1,0,0,0,0,0,0,1,0
7533,20000,23,2,2,0,0,0,0,15077,15534,16540,17267,17475,17838,1000,1273,1000,631,650,803,0,0,1,0,0,1,0,0,0,0,0,1,0,0
7534,50000,48,0,0,0,0,0,-2,73302,65931,58773,58918,0,0,2500,2428,1423,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1
7535,70000,24,0,0,0,0,0,0,63903,65248,62958,64209,59482,60883,3000,2190,2201,2181,2413,1952,0,0,1,0,0,1,0,0,0,0,0,0,1,0
7536,160000,38,-1,-1,-1,-1,-1,-1,316,873,1392,0,696,696,873,1392,0,696,696,696,0,1,0,0,0,1,0,0,0,0,0,0,1,1
7537,80000,48,0,0,0,2,0,0,60261,60129,57488,47846,48464,48940,2234,5311,0,1787,1700,1500,0,0,1,0,0,0,1,0,0,0,0,0,1,0
7538,80000,27,0,0,0,0,0,0,42037,43134,44223,43032,43599,41557,2100,2100,2000,2293,1700,2000,0,1,0,0,0,0,1,0,0,0,0,0,1,0
7539,170000,23,0,0,0,0,0,0,15639,14431,15437,13838,14915,10090,1265,3437,2115,2920,1500,1053,0,0,1,0,0,1,0,0,0,0,0,0,1,0
7540,50000,40,0,0,0,0,0,0,50536,9853,11353,12143,11753,11922,1200,4000,2000,2000,1000,1000,0,1,0,0,0,0,1,0,0,0,0,1,0,0
7541,150000,37,-2,-1,-1,-2,-2,-1,0,1771,0,730,626,2718,1771,0,730,626,2718,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
7542,20000,25,0,0,0,0,0,0,19791,19591,15788,14911,11699,12224,1917,1000,1000,1000,1068,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
7543,150000,23,0,0,0,0,0,0,59555,59684,59501,59075,59171,53557,2812,2599,2143,2208,2112,5000,0,0,1,0,0,0,1,0,0,0,0,0,1,0
7544,30000,33,0,0,0,0,0,0,30384,30134,30646,29657,30232,28415,3010,3000,3000,3000,1083,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
7545,340000,35,0,0,0,0,0,0,292302,88857,92068,91367,89601,86899,3904,4708,3163,3209,3102,3194,0,1,0,0,0,0,1,0,0,0,0,1,0,0
7546,70000,55,0,0,0,0,0,0,68467,64657,55201,26213,26734,27304,2249,1519,1435,956,1000,1060,0,1,0,0,0,0,0,1,0,0,0,0,1,0
7547,230000,27,-1,0,0,0,0,0,79872,85538,77063,40102,52454,12314,10033,5010,5,45000,8000,35660,0,0,1,0,0,0,1,0,0,0,0,0,1,0
7548,200000,45,-1,-1,-1,-1,-1,-1,11025,6959,887,1462,15195,17933,6959,887,1462,15195,17933,887,0,1,0,0,0,0,0,1,0,0,0,0,1,0
7549,20000,56,0,0,2,2,3,4,6949,8823,10523,12043,13542,14728,2000,2000,2000,2000,2000,2000,0,1,0,0,0,0,0,1,0,0,0,0,1,1
7550,50000,53,0,0,0,0,0,0,50302,49440,49891,20503,20159,20268,2100,1793,700,731,735,616,0,0,1,0,0,0,1,0,0,0,0,1,0,0
7551,440000,39,0,0,0,0,0,0,388357,390101,387948,354871,238196,200777,14193,14740,9655,6453,5478,4919,0,1,0,0,0,1,0,0,0,0,0,0,1,1
7552,480000,54,-2,-2,-2,-2,-2,-2,17189,6013,1717,1385,0,0,6026,1717,1390,0,0,2300,0,1,0,0,0,0,1,0,0,0,0,0,1,0
7553,300000,30,0,0,0,0,0,0,93738,84636,88446,76244,67747,70389,3000,5000,2500,2500,3500,87000,0,1,0,0,0,1,0,0,0,0,0,0,1,1
7554,100000,36,-1,-1,-1,-1,-1,-1,905,3450,1195,2775,890,2117,3450,1195,2775,890,2117,1072,0,1,0,0,0,1,0,0,0,0,0,0,1,0
7555,50000,49,0,0,0,-1,-1,-1,46693,14453,6701,3581,0,6000,1158,1010,3581,0,6000,3261,0,1,0,0,0,0,1,0,0,0,0,1,0,0
7556,80000,44,-1,-1,0,-1,0,0,1798,2302,1604,3612,2608,1604,2310,1100,3612,600,600,1631,0,1,0,0,0,0,1,0,0,0,0,1,0,0
7557,130000,28,0,0,0,0,0,0,29974,28037,37414,42816,43089,37101,5026,15430,12015,8020,1060,5017,0,1,0,0,0,0,0,1,0,0,0,0,1,0
7558,30000,38,-1,-1,2,-1,0,0,2828,4868,3963,4514,3129,675,3963,16,4527,675,0,1015,0,1,0,0,0,0,1,0,0,0,0,0,1,0
7559,300000,31,-2,-2,-2,-2,-2,-2,188,188,585,207,0,0,188,585,207,0,0,378,0,0,1,0,0,0,1,0,0,0,0,0,1,0
7560,450000,46,-1,-1,-1,-1,-1,-1,28205,3760,4148,2312,6909,4189,3793,4148,2312,6909,4189,1539,0,1,0,0,0,1,0,0,0,0,0,0,1,1
7561,50000,24,4,3,2,2,2,0,27226,26508,26976,27206,26631,27185,0,1200,968,0,998,1479,0,0,1,0,0,0,0,1,0,0,0,1,0,1
7562,190000,46,0,0,0,0,0,0,124245,126722,129376,132016,134632,137470,4536,4696,4791,4811,5000,5033,0,0,1,0,0,0,0,1,0,0,0,0,1,0
7563,100000,49,0,0,-2,-2,-2,-2,33333,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
7564,70000,37,0,0,0,0,0,0,74117,72168,70177,65735,55468,53266,2589,2511,2254,2000,2000,1766,0,1,0,0,0,0,0,1,0,0,0,0,1,0
7565,90000,36,-1,-1,-1,-1,-1,-1,3860,1770,2135,316,3491,1716,1826,2150,316,3491,1716,2706,0,1,0,0,0,1,0,0,0,0,0,0,1,0
7566,210000,27,-1,2,-1,-1,-1,-1,780,390,390,1554,5705,6386,0,390,1554,5705,2000,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
7567,50000,24,0,0,0,0,0,0,50649,50607,49903,41083,29635,30261,1905,1801,1468,1043,1085,1193,0,0,1,0,0,0,1,0,0,0,0,0,1,0
7568,160000,25,-1,-1,-1,-1,-1,-1,141,-756,11520,1520,5171,3716,201,13040,0,5171,3716,107,0,0,1,0,0,0,0,1,0,0,0,0,1,0
7569,340000,29,-1,-1,-1,2,0,0,2688,11432,12411,9119,29280,23093,11486,12824,10,29047,6153,3523,0,0,1,0,0,1,0,0,0,0,0,0,1,0
7570,150000,25,0,0,0,0,0,0,151761,149060,151308,152576,152368,142030,5752,6308,16644,12381,9320,5977,0,0,1,0,0,0,1,0,0,0,0,0,1,0
7571,20000,31,1,2,0,0,0,0,21635,19749,19469,19856,19147,20369,0,1303,690,851,1700,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1
7572,70000,23,2,-1,-1,-1,-1,-1,254,2746,1885,2216,1348,29873,6840,1885,2216,1348,29873,1000,0,1,0,0,0,0,0,1,0,0,0,0,1,0
7573,220000,38,-1,2,2,2,2,2,2650,2650,150,150,150,150,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
7574,30000,22,0,-1,-1,-1,-1,-1,3118,2411,1260,1179,-101,890,2414,1260,1181,101,991,579,0,1,0,0,0,0,1,0,0,0,0,0,1,0
7575,450000,48,-2,-2,-2,-2,-2,-2,18659,388,481,29646,10163,10163,389,483,29707,10214,10214,10184,0,1,0,0,0,0,1,0,0,0,0,1,0,0
7576,360000,54,1,-2,-2,-1,0,-1,0,0,0,2580,2580,6941,0,0,2580,0,6941,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
7577,100000,27,3,2,0,0,-1,-1,104489,101123,101600,17046,1075,1442,0,4384,341,1075,1442,1396,0,0,1,0,0,0,1,0,0,0,0,0,1,1
7578,310000,32,0,0,0,0,0,-1,6023,23782,26024,26201,20896,6579,18000,3000,1500,500,6579,40200,0,0,1,0,0,1,0,0,0,0,0,1,0,0
7579,270000,47,0,0,0,0,0,0,165303,168837,172281,175705,179582,184650,6200,6254,6290,6710,8250,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
7580,230000,35,0,0,0,0,-2,-2,4259,5432,6182,0,0,0,1250,1000,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
7581,80000,26,0,0,-2,-2,-2,-2,13465,20577,10424,4898,847,1342,20587,10759,4995,847,1344,4774,0,1,0,0,0,0,1,0,0,0,0,0,1,0
7582,150000,40,0,0,0,0,-1,0,123548,94995,52874,64269,73351,68257,4221,3094,30454,100049,5098,30242,0,1,0,0,0,1,0,0,0,0,0,1,0,0
7583,160000,26,1,2,0,0,2,0,100364,97863,100535,104382,100535,101621,0,6497,8001,0,4000,3801,0,0,1,0,0,1,0,0,0,0,0,0,1,0
7584,280000,47,2,2,-1,-1,2,-1,1792,0,2292,1153,607,3076,0,2292,1153,0,3076,4983,0,0,1,0,0,0,0,1,0,0,0,0,1,1
7585,20000,34,-2,-2,-2,-2,-2,-2,2199,1530,750,2280,1500,780,1530,750,1140,3000,780,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
7586,150000,33,0,0,2,2,2,2,53224,57297,52714,56329,57311,56265,5000,0,4500,2500,0,2500,0,0,1,0,0,0,1,0,0,0,0,1,0,0
7587,320000,46,2,4,3,2,2,2,339202,337495,325700,313988,327542,317129,5000,0,0,23800,0,12165,0,1,0,0,0,1,0,0,0,0,0,1,0,1
7588,80000,32,0,0,0,0,0,0,58091,58247,59495,58832,57677,58066,2700,2800,2100,2181,2500,2300,0,1,0,0,0,0,0,1,0,0,0,0,1,0
7589,110000,55,-1,2,0,0,2,2,4924,4305,4770,5819,4807,5579,0,1087,1532,0,1000,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1
7590,340000,37,-1,-1,-1,-1,-1,-1,16275,20037,9085,9461,12654,7296,20047,9126,9481,12657,7306,9928,0,1,0,0,0,0,0,1,0,0,0,0,1,0
7591,50000,26,0,0,0,0,-1,2,22915,22247,22493,660,1979,836,1411,1650,0,1979,0,1320,0,1,0,0,0,0,1,0,0,0,0,0,1,0
7592,230000,35,0,0,-1,-1,-1,0,30798,28806,2425,2425,3850,2425,1000,2425,2425,3850,1000,15244,0,1,0,0,0,0,1,0,0,0,0,1,0,0
7593,80000,36,1,-2,-2,-2,-2,-2,4233,14233,15854,10000,10000,10000,14233,15854,10000,10000,10000,10000,0,1,0,0,0,0,1,0,0,0,0,0,1,0
7594,380000,31,0,0,0,0,0,0,381530,385605,257188,145505,142529,229320,32640,18077,12005,10028,28888,25000,0,0,1,0,0,0,1,0,0,0,0,0,1,0
7595,100000,27,0,0,2,0,0,0,21043,24372,23699,24794,26067,28630,4000,0,1794,2000,3000,1200,0,0,1,0,0,0,1,0,0,0,0,0,1,0
7596,50000,42,-1,-1,0,0,0,0,12751,19660,14659,14951,14195,14471,22660,1300,519,518,515,528,0,0,1,0,0,1,0,0,0,0,0,1,0,0
7597,80000,34,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
7598,500000,47,1,-1,-1,-1,-1,-1,0,1200,163,1131,150,165,1200,163,1142,150,165,8530,0,1,0,0,0,1,0,0,0,0,0,1,0,0
7599,50000,43,2,0,0,0,0,0,30106,30566,30699,30038,29224,29346,1878,1641,1000,934,1109,960,0,1,0,0,0,0,1,0,0,0,0,1,0,1
7600,150000,27,-2,-2,-2,-2,-2,-2,929,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
7601,350000,28,-2,-2,-2,-2,-2,-2,3738,7555,36553,8997,13074,5107,7555,36698,9124,13074,5107,18830,0,0,1,0,0,0,1,0,0,0,0,0,1,0
7602,380000,46,0,0,0,0,0,-1,141102,84229,28749,14258,7594,190628,5034,2071,29,72,190710,30052,0,1,0,0,0,1,0,0,0,0,0,1,0,0
7603,250000,46,-1,2,-1,-1,-1,-2,5379,992,12738,2310,0,0,0,12738,2310,0,0,840,0,1,0,0,0,1,0,0,0,0,0,1,0,0
7604,20000,27,1,2,3,2,3,2,4473,7216,6958,7496,7231,7269,3000,0,800,0,300,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
7605,20000,59,2,0,0,0,0,0,15281,16316,17347,18055,18755,20299,1596,1600,1300,1000,2000,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
7606,130000,25,2,0,0,0,0,-1,128947,126454,128179,75525,76862,6131,5006,4252,3000,1537,10000,21300,0,0,1,0,0,0,1,0,0,0,0,1,0,0
7607,90000,30,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
7608,260000,38,-1,-1,-1,-1,-1,0,8000,8000,8000,8000,24406,18043,8000,8000,8000,24406,2000,389,0,0,0,1,0,0,1,0,0,0,0,0,1,0
7609,470000,30,0,0,0,0,0,0,290137,294980,276255,241089,223366,207733,15128,12235,10123,10019,10102,10000,0,0,1,0,0,1,0,0,0,0,0,1,0,0
7610,140000,48,0,0,-1,0,0,0,143650,0,139067,93325,94256,97009,0,139067,4263,3376,4274,4635,0,1,0,0,0,0,0,1,0,0,0,0,1,0
